 Total Production Rate:
                2.253E+06  2.230E+06  1.716E+06  5.142E+05  2.290E+04  1.947E+04  3.049E+03  3.279E+02  4.512E+01  1.087E+01  1.179E+00  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    212.00      4.499E+02  2.044E+02  0.000E+00  2.044E+02  2.455E+02  2.446E+02  9.161E-01  1.375E-02  1.159E-04  7.193E-09  1.120E-03  0.000E+00
    213.00      4.547E+02  2.012E+02  0.000E+00  2.012E+02  2.535E+02  2.524E+02  1.036E+00  1.584E-02  1.328E-04  9.218E-09  1.159E-03  0.000E+00
    214.00      4.587E+02  1.975E+02  0.000E+00  1.975E+02  2.611E+02  2.600E+02  1.168E+00  1.823E-02  1.519E-04  1.179E-08  1.197E-03  0.000E+00
    215.00      4.619E+02  1.935E+02  0.000E+00  1.935E+02  2.684E+02  2.671E+02  1.316E+00  2.095E-02  1.732E-04  1.506E-08  1.234E-03  0.000E+00
    216.00      4.643E+02  1.890E+02  0.000E+00  1.890E+02  2.753E+02  2.738E+02  1.479E+00  2.403E-02  1.971E-04  1.919E-08  1.270E-03  0.000E+00
    217.00      4.659E+02  1.842E+02  0.000E+00  1.842E+02  2.816E+02  2.799E+02  1.660E+00  2.752E-02  2.238E-04  2.442E-08  1.306E-03  0.000E+00
    218.00      4.666E+02  1.791E+02  0.000E+00  1.791E+02  2.875E+02  2.856E+02  1.859E+00  3.147E-02  2.534E-04  3.102E-08  1.340E-03  0.000E+00
    219.00      4.666E+02  1.737E+02  0.000E+00  1.737E+02  2.929E+02  2.908E+02  2.078E+00  3.592E-02  2.863E-04  3.932E-08  1.373E-03  0.000E+00
    220.00      4.657E+02  1.681E+02  0.000E+00  1.681E+02  2.977E+02  2.953E+02  2.318E+00  4.093E-02  3.226E-04  4.976E-08  1.405E-03  0.000E+00
    221.00      4.641E+02  1.622E+02  0.000E+00  1.622E+02  3.019E+02  2.993E+02  2.582E+00  4.656E-02  3.627E-04  6.285E-08  1.435E-03  0.000E+00
    222.00      4.616E+02  1.561E+02  0.000E+00  1.561E+02  3.055E+02  3.026E+02  2.870E+00  5.287E-02  4.068E-04  7.922E-08  1.464E-03  0.000E+00
    223.00      4.584E+02  1.499E+02  0.000E+00  1.499E+02  3.085E+02  3.052E+02  3.184E+00  5.994E-02  4.552E-04  9.968E-08  1.491E-03  0.000E+00
    224.00      4.545E+02  1.436E+02  0.000E+00  1.436E+02  3.109E+02  3.073E+02  3.527E+00  6.783E-02  5.082E-04  1.252E-07  1.516E-03  0.000E+00
    225.00      4.498E+02  1.372E+02  0.000E+00  1.372E+02  3.126E+02  3.086E+02  3.899E+00  7.662E-02  5.661E-04  1.569E-07  1.540E-03  0.000E+00
    226.00      4.445E+02  1.308E+02  0.000E+00  1.308E+02  3.137E+02  3.093E+02  4.302E+00  8.640E-02  6.290E-04  1.963E-07  1.561E-03  0.000E+00
    227.00      4.385E+02  1.244E+02  0.000E+00  1.244E+02  3.141E+02  3.093E+02  4.738E+00  9.726E-02  6.974E-04  2.451E-07  1.581E-03  0.000E+00
    228.00      4.319E+02  1.180E+02  0.000E+00  1.180E+02  3.140E+02  3.087E+02  5.208E+00  1.093E-01  7.714E-04  3.054E-07  1.599E-03  0.000E+00
    229.00      4.248E+02  1.116E+02  0.000E+00  1.116E+02  3.132E+02  3.074E+02  5.714E+00  1.226E-01  8.514E-04  3.798E-07  1.615E-03  0.000E+00
    230.00      4.172E+02  1.053E+02  0.000E+00  1.053E+02  3.118E+02  3.054E+02  6.258E+00  1.372E-01  9.375E-04  4.713E-07  1.629E-03  0.000E+00
    231.00      4.091E+02  9.915E+01  0.000E+00  9.915E+01  3.099E+02  3.029E+02  6.841E+00  1.533E-01  1.030E-03  5.838E-07  1.641E-03  0.000E+00
    232.00      4.005E+02  9.312E+01  0.000E+00  9.312E+01  3.074E+02  2.998E+02  7.464E+00  1.710E-01  1.129E-03  7.216E-07  1.651E-03  0.000E+00
    233.00      3.916E+02  8.723E+01  0.000E+00  8.723E+01  3.044E+02  2.961E+02  8.129E+00  1.904E-01  1.236E-03  8.902E-07  1.659E-03  0.000E+00
    234.00      3.824E+02  8.152E+01  0.000E+00  8.152E+01  3.009E+02  2.918E+02  8.836E+00  2.116E-01  1.349E-03  1.096E-06  1.665E-03  0.000E+00
    235.00      3.729E+02  7.599E+01  0.000E+00  7.599E+01  2.969E+02  2.871E+02  9.587E+00  2.348E-01  1.470E-03  1.346E-06  1.669E-03  0.000E+00
    236.00      3.632E+02  7.066E+01  0.000E+00  7.066E+01  2.926E+02  2.819E+02  1.038E+01  2.599E-01  1.598E-03  1.651E-06  1.671E-03  0.000E+00
    237.00      3.533E+02  6.554E+01  0.000E+00  6.554E+01  2.878E+02  2.763E+02  1.122E+01  2.873E-01  1.734E-03  2.020E-06  1.672E-03  0.000E+00
    238.00      3.434E+02  6.064E+01  0.000E+00  6.064E+01  2.827E+02  2.703E+02  1.211E+01  3.169E-01  1.879E-03  2.466E-06  1.670E-03  0.000E+00
    239.00      3.333E+02  5.597E+01  0.000E+00  5.597E+01  2.773E+02  2.639E+02  1.303E+01  3.490E-01  2.031E-03  3.004E-06  1.667E-03  0.000E+00
    240.00      3.232E+02  5.154E+01  0.000E+00  5.154E+01  2.717E+02  2.573E+02  1.401E+01  3.836E-01  2.192E-03  3.652E-06  1.661E-03  0.000E+00
    241.00      3.131E+02  4.733E+01  0.000E+00  4.733E+01  2.658E+02  2.504E+02  1.503E+01  4.209E-01  2.362E-03  4.431E-06  1.654E-03  0.000E+00
    242.00      3.031E+02  4.336E+01  0.000E+00  4.336E+01  2.598E+02  2.432E+02  1.609E+01  4.609E-01  2.541E-03  5.365E-06  1.646E-03  0.000E+00
    243.00      2.932E+02  3.963E+01  0.000E+00  3.963E+01  2.536E+02  2.359E+02  1.719E+01  5.038E-01  2.729E-03  6.481E-06  1.635E-03  0.000E+00
    244.00      2.834E+02  3.613E+01  0.000E+00  3.613E+01  2.473E+02  2.284E+02  1.834E+01  5.497E-01  2.927E-03  7.814E-06  1.623E-03  0.000E+00
