 Total Production Rate:
                2.255E+06  2.233E+06  1.718E+06  5.143E+05  2.266E+04  1.923E+04  3.044E+03  3.292E+02  4.532E+01  1.091E+01  1.182E+00  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    153.00      6.599E+00  6.075E+00  0.000E+00  6.075E+00  5.237E-01  5.236E-01  1.963E-05  7.130E-07  4.825E-10  1.384E-16  7.832E-06  0.000E+00
    154.00      7.544E+00  6.921E+00  0.000E+00  6.921E+00  6.236E-01  6.236E-01  2.506E-05  8.552E-07  6.389E-10  1.982E-16  8.941E-06  0.000E+00
    155.00      8.605E+00  7.864E+00  0.000E+00  7.864E+00  7.409E-01  7.408E-01  3.192E-05  1.025E-06  8.440E-10  2.831E-16  1.019E-05  0.000E+00
    156.00      9.792E+00  8.914E+00  0.000E+00  8.914E+00  8.780E-01  8.779E-01  4.055E-05  1.228E-06  1.112E-09  4.035E-16  1.159E-05  0.000E+00
    157.00      1.112E+01  1.008E+01  0.000E+00  1.008E+01  1.038E+00  1.038E+00  5.141E-05  1.470E-06  1.462E-09  5.737E-16  1.316E-05  0.000E+00
    158.00      1.259E+01  1.137E+01  0.000E+00  1.137E+01  1.224E+00  1.224E+00  6.503E-05  1.758E-06  1.917E-09  8.140E-16  1.491E-05  0.000E+00
    159.00      1.423E+01  1.279E+01  0.000E+00  1.279E+01  1.440E+00  1.440E+00  8.208E-05  2.103E-06  2.508E-09  1.152E-15  1.687E-05  0.000E+00
    160.00      1.604E+01  1.436E+01  0.000E+00  1.436E+01  1.690E+00  1.689E+00  1.034E-04  2.513E-06  3.273E-09  1.628E-15  1.906E-05  0.000E+00
    161.00      1.805E+01  1.607E+01  0.000E+00  1.607E+01  1.978E+00  1.978E+00  1.299E-04  3.002E-06  4.261E-09  2.295E-15  2.149E-05  0.000E+00
    162.00      2.026E+01  1.795E+01  0.000E+00  1.795E+01  2.310E+00  2.309E+00  1.628E-04  3.585E-06  5.534E-09  3.227E-15  2.419E-05  0.000E+00
    163.00      2.269E+01  2.000E+01  0.000E+00  2.000E+01  2.691E+00  2.690E+00  2.036E-04  4.278E-06  7.170E-09  4.529E-15  2.718E-05  0.000E+00
    164.00      2.535E+01  2.222E+01  0.000E+00  2.222E+01  3.126E+00  3.126E+00  2.541E-04  5.104E-06  9.267E-09  6.343E-15  3.049E-05  0.000E+00
    165.00      2.826E+01  2.463E+01  0.000E+00  2.463E+01  3.624E+00  3.624E+00  3.164E-04  6.086E-06  1.195E-08  8.864E-15  3.415E-05  0.000E+00
    166.00      3.143E+01  2.724E+01  0.000E+00  2.724E+01  4.191E+00  4.190E+00  3.932E-04  7.254E-06  1.536E-08  1.236E-14  3.818E-05  0.000E+00
    167.00      3.488E+01  3.004E+01  0.000E+00  3.004E+01  4.834E+00  4.834E+00  4.875E-04  8.642E-06  1.971E-08  1.720E-14  4.262E-05  0.000E+00
    168.00      3.862E+01  3.306E+01  0.000E+00  3.306E+01  5.563E+00  5.562E+00  6.031E-04  1.029E-05  2.523E-08  2.389E-14  4.750E-05  0.000E+00
    169.00      4.267E+01  3.628E+01  0.000E+00  3.628E+01  6.386E+00  6.385E+00  7.444E-04  1.225E-05  3.221E-08  3.311E-14  5.285E-05  0.000E+00
    170.00      4.704E+01  3.973E+01  0.000E+00  3.973E+01  7.312E+00  7.311E+00  9.169E-04  1.458E-05  4.102E-08  4.579E-14  5.872E-05  0.000E+00
    171.00      5.174E+01  4.339E+01  0.000E+00  4.339E+01  8.353E+00  8.351E+00  1.127E-03  1.735E-05  5.212E-08  6.320E-14  6.512E-05  0.000E+00
    172.00      5.679E+01  4.727E+01  0.000E+00  4.727E+01  9.518E+00  9.516E+00  1.382E-03  2.064E-05  6.606E-08  8.706E-14  7.211E-05  0.000E+00
    173.00      6.219E+01  5.137E+01  0.000E+00  5.137E+01  1.082E+01  1.082E+01  1.691E-03  2.453E-05  8.352E-08  1.197E-13  7.973E-05  0.000E+00
