 Total Production Rate:  7.212E+03

           560.984   568.474   574.001   665.616
  1362.00 6.806E-08 6.806E-08 6.806E-08 3.604E-08
  1360.00 6.832E-08 6.832E-08 6.832E-08 3.617E-08
  1358.00 7.837E-08 7.837E-08 7.837E-08 4.150E-08
  1356.00 7.863E-08 7.863E-08 7.863E-08 4.163E-08
  1354.00 8.043E-08 8.043E-08 8.043E-08 4.259E-08
  1352.00 7.579E-08 7.579E-08 7.579E-08 4.013E-08
  1350.00 8.971E-08 8.971E-08 8.971E-08 4.750E-08
  1348.00 7.167E-08 7.167E-08 7.167E-08 3.795E-08
  1346.00 7.992E-08 7.992E-08 7.992E-08 4.232E-08
  1344.00 6.033E-08 6.033E-08 6.033E-08 3.194E-08
  1342.00 9.307E-08 9.307E-08 9.307E-08 4.928E-08
  1340.00 8.559E-08 8.559E-08 8.559E-08 4.532E-08
  1338.00 9.848E-08 9.848E-08 9.848E-08 5.214E-08
  1336.00 1.060E-07 1.060E-07 1.060E-07 5.610E-08
  1334.00 1.155E-07 1.155E-07 1.155E-07 6.115E-08
  1332.00 8.739E-08 8.739E-08 8.739E-08 4.627E-08
  1330.00 1.013E-07 1.013E-07 1.013E-07 5.364E-08
  1328.00 1.075E-07 1.075E-07 1.075E-07 5.692E-08
  1326.00 1.103E-07 1.103E-07 1.103E-07 5.842E-08
  1324.00 1.008E-07 1.008E-07 1.008E-07 5.337E-08
  1322.00 9.126E-08 9.126E-08 9.126E-08 4.832E-08
  1320.00 1.163E-07 1.163E-07 1.163E-07 6.156E-08
  1318.00 1.196E-07 1.196E-07 1.196E-07 6.334E-08
  1316.00 8.843E-08 8.843E-08 8.843E-08 4.682E-08
  1314.00 1.263E-07 1.263E-07 1.263E-07 6.689E-08
  1312.00 1.196E-07 1.196E-07 1.196E-07 6.334E-08
  1310.00 1.034E-07 1.034E-07 1.034E-07 5.474E-08
  1308.00 1.315E-07 1.315E-07 1.315E-07 6.962E-08
  1306.00 1.433E-07 1.433E-07 1.433E-07 7.589E-08
  1304.00 1.281E-07 1.281E-07 1.281E-07 6.784E-08
  1302.00 1.253E-07 1.253E-07 1.253E-07 6.634E-08
  1300.00 1.508E-07 1.508E-07 1.508E-07 7.985E-08
  1298.00 1.459E-07 1.459E-07 1.459E-07 7.726E-08
  1296.00 1.480E-07 1.480E-07 1.480E-07 7.835E-08
  1294.00 1.846E-07 1.846E-07 1.846E-07 9.773E-08
  1292.00 1.371E-07 1.371E-07 1.371E-07 7.262E-08
  1290.00 1.776E-07 1.776E-07 1.776E-07 9.405E-08
  1288.00 1.511E-07 1.511E-07 1.511E-07 7.999E-08
  1286.00 1.539E-07 1.539E-07 1.539E-07 8.149E-08
  1284.00 1.642E-07 1.642E-07 1.642E-07 8.695E-08
  1282.00 1.704E-07 1.704E-07 1.704E-07 9.023E-08
  1280.00 1.848E-07 1.848E-07 1.848E-07 9.787E-08
  1278.00 1.529E-07 1.529E-07 1.529E-07 8.094E-08
  1276.00 1.619E-07 1.619E-07 1.619E-07 8.572E-08
  1274.00 1.933E-07 1.933E-07 1.933E-07 1.024E-07
  1272.00 1.815E-07 1.815E-07 1.815E-07 9.610E-08
  1270.00 1.982E-07 1.982E-07 1.982E-07 1.050E-07
  1268.00 1.900E-07 1.900E-07 1.900E-07 1.006E-07
  1266.00 2.008E-07 2.008E-07 2.008E-07 1.063E-07
  1264.00 1.856E-07 1.856E-07 1.856E-07 9.828E-08
  1262.00 2.150E-07 2.150E-07 2.150E-07 1.138E-07
  1260.00 1.686E-07 1.686E-07 1.686E-07 8.927E-08
  1258.00 2.037E-07 2.037E-07 2.037E-07 1.078E-07
  1256.00 1.900E-07 1.900E-07 1.900E-07 1.006E-07
  1254.00 1.975E-07 1.975E-07 1.975E-07 1.046E-07
  1252.00 2.222E-07 2.222E-07 2.222E-07 1.177E-07
  1250.00 2.465E-07 2.465E-07 2.465E-07 1.305E-07
  1248.00 2.508E-07 2.508E-07 2.508E-07 1.328E-07
  1246.00 2.300E-07 2.300E-07 2.300E-07 1.218E-07
  1244.00 2.681E-07 2.681E-07 2.681E-07 1.420E-07
  1242.00 3.016E-07 3.016E-07 3.016E-07 1.597E-07
  1240.00 2.539E-07 2.539E-07 2.539E-07 1.345E-07
  1238.00 2.498E-07 2.498E-07 2.498E-07 1.323E-07
  1236.00 2.315E-07 2.315E-07 2.315E-07 1.226E-07
  1234.00 2.292E-07 2.292E-07 2.292E-07 1.213E-07
  1232.00 2.862E-07 2.862E-07 2.862E-07 1.515E-07
  1230.00 2.681E-07 2.681E-07 2.681E-07 1.420E-07
  1228.00 2.707E-07 2.707E-07 2.707E-07 1.433E-07
  1226.00 2.965E-07 2.965E-07 2.965E-07 1.570E-07
  1224.00 3.094E-07 3.094E-07 3.094E-07 1.638E-07
  1222.00 2.604E-07 2.604E-07 2.604E-07 1.379E-07
  1220.00 3.403E-07 3.403E-07 3.403E-07 1.802E-07
  1218.00 2.965E-07 2.965E-07 2.965E-07 1.570E-07
  1216.00 3.248E-07 3.248E-07 3.248E-07 1.720E-07
  1214.00 3.326E-07 3.326E-07 3.326E-07 1.761E-07
  1212.00 3.351E-07 3.351E-07 3.351E-07 1.775E-07
  1210.00 3.661E-07 3.661E-07 3.661E-07 1.938E-07
  1208.00 3.532E-07 3.532E-07 3.532E-07 1.870E-07
  1206.00 3.661E-07 3.661E-07 3.661E-07 1.938E-07
  1204.00 3.429E-07 3.429E-07 3.429E-07 1.815E-07
  1202.00 3.455E-07 3.455E-07 3.455E-07 1.829E-07
  1200.00 3.893E-07 3.893E-07 3.893E-07 2.061E-07
  1198.00 3.712E-07 3.712E-07 3.712E-07 1.966E-07
  1196.00 4.279E-07 4.279E-07 4.279E-07 2.266E-07
  1194.00 3.558E-07 3.558E-07 3.558E-07 1.884E-07
  1192.00 3.970E-07 3.970E-07 3.970E-07 2.102E-07
  1190.00 4.254E-07 4.254E-07 4.254E-07 2.252E-07
  1188.00 3.429E-07 3.429E-07 3.429E-07 1.815E-07
  1186.00 4.022E-07 4.022E-07 4.022E-07 2.129E-07
  1184.00 3.970E-07 3.970E-07 3.970E-07 2.102E-07
  1182.00 3.790E-07 3.790E-07 3.790E-07 2.007E-07
  1180.00 3.996E-07 3.996E-07 3.996E-07 2.116E-07
  1178.00 4.795E-07 4.795E-07 4.795E-07 2.539E-07
  1176.00 4.151E-07 4.151E-07 4.151E-07 2.198E-07
  1174.00 4.305E-07 4.305E-07 4.305E-07 2.280E-07
  1172.00 4.460E-07 4.460E-07 4.460E-07 2.361E-07
  1170.00 4.383E-07 4.383E-07 4.383E-07 2.321E-07
  1168.00 4.460E-07 4.460E-07 4.460E-07 2.361E-07
  1166.00 4.151E-07 4.151E-07 4.151E-07 2.198E-07
  1164.00 4.898E-07 4.898E-07 4.898E-07 2.594E-07
  1162.00 4.486E-07 4.486E-07 4.486E-07 2.375E-07
  1160.00 4.976E-07 4.976E-07 4.976E-07 2.634E-07
  1158.00 5.027E-07 5.027E-07 5.027E-07 2.662E-07
  1156.00 5.104E-07 5.104E-07 5.104E-07 2.703E-07
  1154.00 5.130E-07 5.130E-07 5.130E-07 2.716E-07
  1152.00 5.517E-07 5.517E-07 5.517E-07 2.921E-07
  1150.00 6.110E-07 6.110E-07 6.110E-07 3.235E-07
  1148.00 6.290E-07 6.290E-07 6.290E-07 3.331E-07
  1146.00 5.208E-07 5.208E-07 5.208E-07 2.757E-07
  1144.00 5.723E-07 5.723E-07 5.723E-07 3.030E-07
  1142.00 5.156E-07 5.156E-07 5.156E-07 2.730E-07
  1140.00 6.522E-07 6.522E-07 6.522E-07 3.453E-07
  1138.00 5.620E-07 5.620E-07 5.620E-07 2.976E-07
  1136.00 5.646E-07 5.646E-07 5.646E-07 2.989E-07
  1134.00 5.800E-07 5.800E-07 5.800E-07 3.071E-07
  1132.00 5.904E-07 5.904E-07 5.904E-07 3.126E-07
  1130.00 6.368E-07 6.368E-07 6.368E-07 3.372E-07
  1128.00 6.110E-07 6.110E-07 6.110E-07 3.235E-07
  1126.00 6.419E-07 6.419E-07 6.419E-07 3.399E-07
  1124.00 7.218E-07 7.218E-07 7.218E-07 3.822E-07
  1122.00 6.625E-07 6.625E-07 6.625E-07 3.508E-07
  1120.00 6.883E-07 6.883E-07 6.883E-07 3.645E-07
  1118.00 6.239E-07 6.239E-07 6.239E-07 3.303E-07
  1116.00 6.522E-07 6.522E-07 6.522E-07 3.453E-07
  1114.00 6.780E-07 6.780E-07 6.780E-07 3.590E-07
  1112.00 7.244E-07 7.244E-07 7.244E-07 3.836E-07
  1110.00 6.806E-07 6.806E-07 6.806E-07 3.604E-07
  1108.00 7.399E-07 7.399E-07 7.399E-07 3.918E-07
  1106.00 6.986E-07 6.986E-07 6.986E-07 3.699E-07
  1104.00 7.476E-07 7.476E-07 7.476E-07 3.959E-07
  1102.00 7.193E-07 7.193E-07 7.193E-07 3.808E-07
  1100.00 7.322E-07 7.322E-07 7.322E-07 3.877E-07
  1098.00 7.837E-07 7.837E-07 7.837E-07 4.150E-07
  1096.00 7.347E-07 7.347E-07 7.347E-07 3.890E-07
  1094.00 7.425E-07 7.425E-07 7.425E-07 3.931E-07
  1092.00 7.554E-07 7.554E-07 7.554E-07 3.999E-07
  1090.00 7.425E-07 7.425E-07 7.425E-07 3.931E-07
  1088.00 8.146E-07 8.146E-07 8.146E-07 4.313E-07
  1086.00 8.611E-07 8.611E-07 8.611E-07 4.559E-07
  1084.00 7.914E-07 7.914E-07 7.914E-07 4.191E-07
  1082.00 8.172E-07 8.172E-07 8.172E-07 4.327E-07
  1080.00 8.327E-07 8.327E-07 8.327E-07 4.409E-07
  1078.00 8.559E-07 8.559E-07 8.559E-07 4.532E-07
  1076.00 8.430E-07 8.430E-07 8.430E-07 4.464E-07
  1074.00 8.920E-07 8.920E-07 8.920E-07 4.723E-07
  1072.00 8.353E-07 8.353E-07 8.353E-07 4.423E-07
  1070.00 8.894E-07 8.894E-07 8.894E-07 4.709E-07
  1068.00 9.152E-07 9.152E-07 9.152E-07 4.846E-07
  1066.00 9.075E-07 9.075E-07 9.075E-07 4.805E-07
  1064.00 9.900E-07 9.900E-07 9.900E-07 5.242E-07
  1062.00 9.307E-07 9.307E-07 9.307E-07 4.928E-07
  1060.00 9.255E-07 9.255E-07 9.255E-07 4.900E-07
  1058.00 9.410E-07 9.410E-07 9.410E-07 4.982E-07
  1056.00 9.410E-07 9.410E-07 9.410E-07 4.982E-07
  1054.00 1.013E-06 1.013E-06 1.013E-06 5.364E-07
  1052.00 1.060E-06 1.060E-06 1.060E-06 5.610E-07
  1050.00 1.021E-06 1.021E-06 1.021E-06 5.405E-07
  1048.00 1.000E-06 1.000E-06 1.000E-06 5.296E-07
  1046.00 1.016E-06 1.016E-06 1.016E-06 5.378E-07
  1044.00 1.044E-06 1.044E-06 1.044E-06 5.528E-07
  1042.00 1.026E-06 1.026E-06 1.026E-06 5.433E-07
  1040.00 9.951E-07 9.951E-07 9.951E-07 5.269E-07
  1038.00 1.052E-06 1.052E-06 1.052E-06 5.569E-07
  1036.00 1.060E-06 1.060E-06 1.060E-06 5.610E-07
  1034.00 1.085E-06 1.085E-06 1.085E-06 5.747E-07
  1032.00 1.119E-06 1.119E-06 1.119E-06 5.924E-07
  1030.00 1.155E-06 1.155E-06 1.155E-06 6.115E-07
  1028.00 1.173E-06 1.173E-06 1.173E-06 6.211E-07
  1026.00 1.178E-06 1.178E-06 1.178E-06 6.238E-07
  1024.00 1.196E-06 1.196E-06 1.196E-06 6.334E-07
  1022.00 1.219E-06 1.219E-06 1.219E-06 6.456E-07
  1020.00 1.188E-06 1.188E-06 1.188E-06 6.293E-07
  1018.00 1.263E-06 1.263E-06 1.263E-06 6.688E-07
  1016.00 1.225E-06 1.225E-06 1.225E-06 6.484E-07
  1014.00 1.222E-06 1.222E-06 1.222E-06 6.470E-07
  1012.00 1.227E-06 1.227E-06 1.227E-06 6.497E-07
  1010.00 1.253E-06 1.253E-06 1.253E-06 6.634E-07
  1008.00 1.307E-06 1.307E-06 1.307E-06 6.921E-07
  1006.00 1.281E-06 1.281E-06 1.281E-06 6.784E-07
  1004.00 1.243E-06 1.243E-06 1.243E-06 6.579E-07
  1002.00 1.302E-06 1.302E-06 1.302E-06 6.893E-07
  1000.00 1.297E-06 1.297E-06 1.297E-06 6.866E-07
   998.00 1.351E-06 1.351E-06 1.351E-06 7.153E-07
   996.00 1.418E-06 1.418E-06 1.418E-06 7.508E-07
   994.00 1.402E-06 1.402E-06 1.402E-06 7.426E-07
   992.00 1.356E-06 1.356E-06 1.356E-06 7.180E-07
   990.00 1.353E-06 1.353E-06 1.353E-06 7.166E-07
   988.00 1.516E-06 1.516E-06 1.516E-06 8.026E-07
   986.00 1.459E-06 1.459E-06 1.459E-06 7.726E-07
   984.00 1.397E-06 1.397E-06 1.397E-06 7.398E-07
   982.00 1.480E-06 1.480E-06 1.480E-06 7.835E-07
   980.00 1.555E-06 1.555E-06 1.555E-06 8.231E-07
   978.00 1.423E-06 1.423E-06 1.423E-06 7.535E-07
   976.00 1.539E-06 1.539E-06 1.539E-06 8.149E-07
   974.00 1.598E-06 1.598E-06 1.598E-06 8.463E-07
   972.00 1.598E-06 1.598E-06 1.598E-06 8.463E-07
   970.00 1.660E-06 1.660E-06 1.660E-06 8.791E-07
   968.00 1.570E-06 1.570E-06 1.570E-06 8.313E-07
   966.00 1.604E-06 1.604E-06 1.604E-06 8.490E-07
   964.00 1.616E-06 1.616E-06 1.616E-06 8.559E-07
   962.00 1.637E-06 1.637E-06 1.637E-06 8.668E-07
   960.00 1.598E-06 1.598E-06 1.598E-06 8.463E-07
   958.00 1.761E-06 1.761E-06 1.761E-06 9.323E-07
   956.00 1.642E-06 1.642E-06 1.642E-06 8.695E-07
   954.00 1.691E-06 1.691E-06 1.691E-06 8.954E-07
   952.00 1.745E-06 1.745E-06 1.745E-06 9.241E-07
   950.00 1.815E-06 1.815E-06 1.815E-06 9.610E-07
   948.00 1.794E-06 1.794E-06 1.794E-06 9.500E-07
   946.00 1.841E-06 1.841E-06 1.841E-06 9.746E-07
   944.00 1.854E-06 1.854E-06 1.854E-06 9.814E-07
   942.00 1.836E-06 1.836E-06 1.836E-06 9.719E-07
   940.00 1.895E-06 1.895E-06 1.895E-06 1.003E-06
   938.00 1.815E-06 1.815E-06 1.815E-06 9.610E-07
   936.00 1.900E-06 1.900E-06 1.900E-06 1.006E-06
   934.00 1.975E-06 1.975E-06 1.975E-06 1.046E-06
   932.00 2.001E-06 2.001E-06 2.001E-06 1.059E-06
   930.00 1.890E-06 1.890E-06 1.890E-06 1.001E-06
   928.00 2.122E-06 2.122E-06 2.122E-06 1.123E-06
   926.00 2.001E-06 2.001E-06 2.001E-06 1.059E-06
   924.00 2.065E-06 2.065E-06 2.065E-06 1.093E-06
   922.00 2.132E-06 2.132E-06 2.132E-06 1.129E-06
   920.00 2.150E-06 2.150E-06 2.150E-06 1.138E-06
   918.00 2.135E-06 2.135E-06 2.135E-06 1.130E-06
   916.00 2.119E-06 2.119E-06 2.119E-06 1.122E-06
   914.00 2.284E-06 2.284E-06 2.284E-06 1.209E-06
   912.00 2.068E-06 2.068E-06 2.068E-06 1.095E-06
   910.00 2.263E-06 2.263E-06 2.263E-06 1.198E-06
   908.00 2.191E-06 2.191E-06 2.191E-06 1.160E-06
   906.00 2.292E-06 2.292E-06 2.292E-06 1.213E-06
   904.00 2.269E-06 2.269E-06 2.269E-06 1.201E-06
   902.00 2.233E-06 2.233E-06 2.233E-06 1.182E-06
   900.00 2.390E-06 2.390E-06 2.390E-06 1.265E-06
   898.00 2.297E-06 2.297E-06 2.297E-06 1.216E-06
   896.00 2.369E-06 2.369E-06 2.369E-06 1.254E-06
   894.00 2.423E-06 2.423E-06 2.423E-06 1.283E-06
   892.00 2.496E-06 2.496E-06 2.496E-06 1.321E-06
   890.00 2.604E-06 2.604E-06 2.604E-06 1.379E-06
   888.00 2.630E-06 2.630E-06 2.630E-06 1.392E-06
   886.00 2.655E-06 2.655E-06 2.655E-06 1.406E-06
   884.00 2.529E-06 2.529E-06 2.529E-06 1.339E-06
   882.00 2.630E-06 2.630E-06 2.630E-06 1.392E-06
   880.00 2.784E-06 2.784E-06 2.784E-06 1.474E-06
   878.00 2.810E-06 2.810E-06 2.810E-06 1.488E-06
   876.00 2.681E-06 2.681E-06 2.681E-06 1.420E-06
   874.00 2.810E-06 2.810E-06 2.810E-06 1.488E-06
   872.00 2.784E-06 2.784E-06 2.784E-06 1.474E-06
   870.00 2.758E-06 2.758E-06 2.758E-06 1.461E-06
   868.00 2.836E-06 2.836E-06 2.836E-06 1.502E-06
   866.00 2.965E-06 2.965E-06 2.965E-06 1.570E-06
   864.00 2.990E-06 2.990E-06 2.990E-06 1.583E-06
   862.00 3.016E-06 3.016E-06 3.016E-06 1.597E-06
   860.00 2.990E-06 2.990E-06 2.990E-06 1.583E-06
   858.00 3.197E-06 3.197E-06 3.197E-06 1.693E-06
   856.00 3.119E-06 3.119E-06 3.119E-06 1.652E-06
   854.00 3.197E-06 3.197E-06 3.197E-06 1.693E-06
   852.00 3.300E-06 3.300E-06 3.300E-06 1.747E-06
   850.00 3.171E-06 3.171E-06 3.171E-06 1.679E-06
   848.00 3.248E-06 3.248E-06 3.248E-06 1.720E-06
   846.00 3.274E-06 3.274E-06 3.274E-06 1.734E-06
   844.00 3.377E-06 3.377E-06 3.377E-06 1.788E-06
   842.00 3.506E-06 3.506E-06 3.506E-06 1.856E-06
   840.00 3.583E-06 3.583E-06 3.583E-06 1.897E-06
   838.00 3.480E-06 3.480E-06 3.480E-06 1.843E-06
   836.00 3.738E-06 3.738E-06 3.738E-06 1.979E-06
   834.00 3.558E-06 3.558E-06 3.558E-06 1.884E-06
   832.00 3.687E-06 3.687E-06 3.687E-06 1.952E-06
   830.00 3.609E-06 3.609E-06 3.609E-06 1.911E-06
   828.00 3.764E-06 3.764E-06 3.764E-06 1.993E-06
   826.00 3.764E-06 3.764E-06 3.764E-06 1.993E-06
   824.00 3.944E-06 3.944E-06 3.944E-06 2.088E-06
   822.00 3.815E-06 3.815E-06 3.815E-06 2.020E-06
   820.00 3.970E-06 3.970E-06 3.970E-06 2.102E-06
   818.00 4.073E-06 4.073E-06 4.073E-06 2.157E-06
   816.00 3.970E-06 3.970E-06 3.970E-06 2.102E-06
   814.00 4.047E-06 4.047E-06 4.047E-06 2.143E-06
   812.00 4.151E-06 4.151E-06 4.151E-06 2.198E-06
   810.00 4.151E-06 4.151E-06 4.151E-06 2.198E-06
   808.00 4.408E-06 4.408E-06 4.408E-06 2.334E-06
   806.00 4.460E-06 4.460E-06 4.460E-06 2.361E-06
   804.00 4.408E-06 4.408E-06 4.408E-06 2.334E-06
   802.00 4.486E-06 4.486E-06 4.486E-06 2.375E-06
   800.00 4.511E-06 4.511E-06 4.511E-06 2.389E-06
   798.00 4.589E-06 4.589E-06 4.589E-06 2.430E-06
   796.00 4.615E-06 4.615E-06 4.615E-06 2.443E-06
   794.00 4.924E-06 4.924E-06 4.924E-06 2.607E-06
   792.00 4.795E-06 4.795E-06 4.795E-06 2.539E-06
   790.00 4.795E-06 4.795E-06 4.795E-06 2.539E-06
   788.00 4.769E-06 4.769E-06 4.769E-06 2.525E-06
   786.00 4.898E-06 4.898E-06 4.898E-06 2.594E-06
   784.00 5.027E-06 5.027E-06 5.027E-06 2.662E-06
   782.00 5.053E-06 5.053E-06 5.053E-06 2.675E-06
   780.00 5.233E-06 5.233E-06 5.233E-06 2.771E-06
   778.00 5.259E-06 5.259E-06 5.259E-06 2.785E-06
   776.00 5.156E-06 5.156E-06 5.156E-06 2.730E-06
   774.00 5.414E-06 5.414E-06 5.414E-06 2.866E-06
   772.00 5.388E-06 5.388E-06 5.388E-06 2.853E-06
   770.00 5.594E-06 5.594E-06 5.594E-06 2.962E-06
   768.00 5.491E-06 5.491E-06 5.491E-06 2.907E-06
   766.00 5.646E-06 5.646E-06 5.646E-06 2.989E-06
   764.00 5.800E-06 5.800E-06 5.800E-06 3.071E-06
   762.00 5.723E-06 5.723E-06 5.723E-06 3.030E-06
   760.00 5.955E-06 5.955E-06 5.955E-06 3.153E-06
   758.00 5.981E-06 5.981E-06 5.981E-06 3.167E-06
   756.00 6.161E-06 6.161E-06 6.161E-06 3.262E-06
   754.00 6.161E-06 6.161E-06 6.161E-06 3.262E-06
   752.00 6.342E-06 6.342E-06 6.342E-06 3.358E-06
   750.00 6.548E-06 6.548E-06 6.548E-06 3.467E-06
   748.00 6.625E-06 6.625E-06 6.625E-06 3.508E-06
   746.00 6.703E-06 6.703E-06 6.703E-06 3.549E-06
   744.00 6.471E-06 6.471E-06 6.471E-06 3.426E-06
   742.00 6.703E-06 6.703E-06 6.703E-06 3.549E-06
   740.00 6.986E-06 6.986E-06 6.986E-06 3.699E-06
   738.00 6.986E-06 6.986E-06 6.986E-06 3.699E-06
   736.00 7.141E-06 7.141E-06 7.141E-06 3.781E-06
   734.00 7.193E-06 7.193E-06 7.193E-06 3.808E-06
   732.00 7.270E-06 7.270E-06 7.270E-06 3.849E-06
   730.00 7.425E-06 7.425E-06 7.425E-06 3.931E-06
   728.00 7.502E-06 7.502E-06 7.502E-06 3.972E-06
   726.00 7.399E-06 7.399E-06 7.399E-06 3.918E-06
   724.00 7.605E-06 7.605E-06 7.605E-06 4.027E-06
   722.00 7.760E-06 7.760E-06 7.760E-06 4.109E-06
   720.00 8.069E-06 8.069E-06 8.069E-06 4.272E-06
   718.00 8.121E-06 8.121E-06 8.121E-06 4.300E-06
   716.00 8.275E-06 8.275E-06 8.275E-06 4.382E-06
   714.00 8.275E-06 8.275E-06 8.275E-06 4.382E-06
   712.00 8.378E-06 8.378E-06 8.378E-06 4.436E-06
   710.00 8.739E-06 8.739E-06 8.739E-06 4.627E-06
   708.00 8.868E-06 8.868E-06 8.868E-06 4.696E-06
   706.00 8.817E-06 8.817E-06 8.817E-06 4.668E-06
   704.00 8.688E-06 8.688E-06 8.688E-06 4.600E-06
   702.00 9.126E-06 9.126E-06 9.126E-06 4.832E-06
   700.00 9.410E-06 9.410E-06 9.410E-06 4.982E-06
   698.00 9.332E-06 9.332E-06 9.332E-06 4.941E-06
   696.00 9.229E-06 9.229E-06 9.229E-06 4.887E-06
   694.00 9.642E-06 9.642E-06 9.642E-06 5.105E-06
   692.00 9.745E-06 9.745E-06 9.745E-06 5.160E-06
   690.00 9.951E-06 9.951E-06 9.951E-06 5.269E-06
   688.00 1.003E-05 1.003E-05 1.003E-05 5.310E-06
   686.00 1.021E-05 1.021E-05 1.021E-05 5.405E-06
   684.00 1.029E-05 1.029E-05 1.029E-05 5.446E-06
   682.00 1.052E-05 1.052E-05 1.052E-05 5.569E-06
   680.00 1.026E-05 1.026E-05 1.026E-05 5.433E-06
   678.00 1.093E-05 1.093E-05 1.093E-05 5.788E-06
   676.00 1.067E-05 1.067E-05 1.067E-05 5.651E-06
   674.00 1.096E-05 1.096E-05 1.096E-05 5.801E-06
   672.00 1.158E-05 1.158E-05 1.158E-05 6.129E-06
   670.00 1.145E-05 1.145E-05 1.145E-05 6.061E-06
   668.00 1.134E-05 1.134E-05 1.134E-05 6.006E-06
   666.00 1.181E-05 1.181E-05 1.181E-05 6.252E-06
   664.00 1.214E-05 1.214E-05 1.214E-05 6.429E-06
   662.00 1.225E-05 1.225E-05 1.225E-05 6.484E-06
   660.00 1.235E-05 1.235E-05 1.235E-05 6.538E-06
   658.00 1.263E-05 1.263E-05 1.263E-05 6.689E-06
   656.00 1.289E-05 1.289E-05 1.289E-05 6.825E-06
   654.00 1.299E-05 1.299E-05 1.299E-05 6.880E-06
   652.00 1.310E-05 1.310E-05 1.310E-05 6.934E-06
   650.00 1.361E-05 1.361E-05 1.361E-05 7.207E-06
   648.00 1.356E-05 1.356E-05 1.356E-05 7.180E-06
   646.00 1.415E-05 1.415E-05 1.415E-05 7.494E-06
   644.00 1.387E-05 1.387E-05 1.387E-05 7.344E-06
   642.00 1.426E-05 1.426E-05 1.426E-05 7.548E-06
   640.00 1.439E-05 1.439E-05 1.439E-05 7.617E-06
   638.00 1.462E-05 1.462E-05 1.462E-05 7.740E-06
   636.00 1.480E-05 1.480E-05 1.480E-05 7.835E-06
   634.00 1.526E-05 1.526E-05 1.526E-05 8.081E-06
   632.00 1.524E-05 1.524E-05 1.524E-05 8.067E-06
   630.00 1.547E-05 1.547E-05 1.547E-05 8.190E-06
   628.00 1.606E-05 1.606E-05 1.606E-05 8.504E-06
   626.00 1.634E-05 1.634E-05 1.634E-05 8.654E-06
   624.00 1.645E-05 1.645E-05 1.645E-05 8.709E-06
   622.00 1.647E-05 1.647E-05 1.647E-05 8.722E-06
   620.00 1.722E-05 1.722E-05 1.722E-05 9.118E-06
   618.00 1.689E-05 1.689E-05 1.689E-05 8.941E-06
   616.00 1.763E-05 1.763E-05 1.763E-05 9.337E-06
   614.00 1.828E-05 1.828E-05 1.828E-05 9.678E-06
   612.00 1.838E-05 1.838E-05 1.838E-05 9.732E-06
   610.00 1.836E-05 1.836E-05 1.836E-05 9.719E-06
   608.00 1.846E-05 1.846E-05 1.846E-05 9.773E-06
   606.00 1.908E-05 1.908E-05 1.908E-05 1.010E-05
   604.00 1.921E-05 1.921E-05 1.921E-05 1.017E-05
   602.00 1.954E-05 1.954E-05 1.954E-05 1.035E-05
   600.00 2.003E-05 2.003E-05 2.003E-05 1.061E-05
   598.00 2.073E-05 2.073E-05 2.073E-05 1.097E-05
   596.00 2.062E-05 2.062E-05 2.062E-05 1.092E-05
   594.00 2.047E-05 2.047E-05 2.047E-05 1.084E-05
   592.00 2.109E-05 2.109E-05 2.109E-05 1.117E-05
   590.00 2.173E-05 2.173E-05 2.173E-05 1.151E-05
   588.00 2.225E-05 2.225E-05 2.225E-05 1.178E-05
   586.00 2.256E-05 2.256E-05 2.256E-05 1.194E-05
   584.00 2.287E-05 2.287E-05 2.287E-05 1.211E-05
   582.00 2.315E-05 2.315E-05 2.315E-05 1.226E-05
   580.00 2.333E-05 2.333E-05 2.333E-05 1.235E-05
   578.00 2.395E-05 2.395E-05 2.395E-05 1.268E-05
   576.00 2.441E-05 2.441E-05 2.441E-05 1.293E-05
   574.00 2.488E-05 2.488E-05 2.488E-05 1.317E-05
   572.00 2.506E-05 2.506E-05 2.506E-05 1.327E-05
   570.00 2.563E-05 2.563E-05 2.563E-05 1.357E-05
   568.00 2.578E-05 2.578E-05 2.578E-05 1.365E-05
   566.00 2.630E-05 2.630E-05 2.630E-05 1.392E-05
   564.00 2.630E-05 2.630E-05 2.630E-05 1.392E-05
   562.00 2.733E-05 2.733E-05 2.733E-05 1.447E-05
   560.00 2.758E-05 2.758E-05 2.758E-05 1.461E-05
   558.00 2.836E-05 2.836E-05 2.836E-05 1.502E-05
   556.00 2.862E-05 2.862E-05 2.862E-05 1.515E-05
   554.00 2.965E-05 2.965E-05 2.965E-05 1.570E-05
   552.00 2.990E-05 2.990E-05 2.990E-05 1.583E-05
   550.00 3.042E-05 3.042E-05 3.042E-05 1.611E-05
   548.00 3.119E-05 3.119E-05 3.119E-05 1.652E-05
   546.00 3.145E-05 3.145E-05 3.145E-05 1.665E-05
   544.00 3.197E-05 3.197E-05 3.197E-05 1.693E-05
   542.00 3.222E-05 3.222E-05 3.222E-05 1.706E-05
   540.00 3.300E-05 3.300E-05 3.300E-05 1.747E-05
   538.00 3.377E-05 3.377E-05 3.377E-05 1.788E-05
   536.00 3.455E-05 3.455E-05 3.455E-05 1.829E-05
   534.00 3.532E-05 3.532E-05 3.532E-05 1.870E-05
   532.00 3.532E-05 3.532E-05 3.532E-05 1.870E-05
   530.00 3.635E-05 3.635E-05 3.635E-05 1.925E-05
